,Unit ID,Plant name,State,Region,Ownership,Age grouping,Age,Capacity,Avg daily generation,Actual avg PLF,Target PLF,Coeff of variation,Daily actual coal consumption - calc (tons/MW),Annual actual coal consumption (tons),Daily target coal consumption at 85%(tons/MW),Daily target generation,Not contracted in MERIT,Import share,Imported coal,Target SHR,Actual SHR,Efficiency,Actual coal used,Plant status,Wtd GCV,Pithead plant,Total,Auxiliary consumption (%),"Actual aux, MU",VC  - ACTUAL,Variation,TOTAL VC - ACTUAL,TOTAL VC - TARGET,INR/Mcal,FGD status - Jun 2020,Retirement by 2022,Retirement by 2027,Actual coal cost (INR crore),Target coal cost (INR crore),wtd PLF,FGD status - Feb 2021,Actual energy,Actual energy-coal cost,Actual energy-transport cost,Actual SHR.1,Actual INR/Mcal,Actual-cons,Actual age,Actual aux,Boiler design
465,SANJAY GANDHI TPS4,SANJAY GANDHI TPS,Madhya Pradesh,WR,STATE SECTOR, 20-25 years,20.5065023956194,210.0,3.35132906545191,0.6649462431452202,0.7,0.25,12.228143778133635,937287.220593943,14.802852213381243,3.528,Contracted,0.0,0.0,3148.6869672943185,3160.2747297623114,0.2731297232569937,793542.6102179243,Relegated,1023019.2811517437,N,937287.220593943,0.0825841594967139,0.2767666940672536,2.321756850029027,0.011064075938011567,284.00544932612377,0.0,0.574985913596627,Feasbility Study completed,N,N,245.6014378624476,0.0,139.63871106049623,Feasbility Study completed,222.2756972189534,145.86944699412055,76.40625022483286,1085589.8570582254,3643480.3075312977,2184206.934769357,508867.1357368604,782431.621862665,1
466,SANTALDIH TPS5,SANTALDIH TPS,West Bengal,ER,STATE SECTOR, 10-15 years,11.0910335386721,250.0,4.47035184921289,0.7450586415354817,0.8,0.15,12.865130334613056,1173943.1430334414,14.325210937337438,4.8,Contracted,0.0006099634761263993,716.0624402994285,3006.7984368019534,3024.960467599199,0.2860185070851309,1141032.3510644757,Relegated,1081424.800695201,N,1173943.1430334414,0.08538348024658451,0.38169419881255134,2.061442900796942,0.019531041240290092,336.3611905522904,0.0,0.4900660516667423,BID opened,N,N,353.2981757039063,0.0,186.26466038387042,Bid opened,241.88497537149374,197.14932438798192,44.7356509835118,1386070.3560631168,4142270.668405264,2913522.7604374816,367121.19864101085,1079066.2945878305,1
467,SATPURA TPS6,SATPURA TPS,Madhya Pradesh,WR,STATE SECTOR, 40-45 years,40.8432580424366,200.0,2.3057497607571,0.4803645334910625,0.55,0.25,10.356248812315378,756006.1632990226,15.49909794849418,2.64,Contracted,0.0,0.0,3362.9138042737845,3385.933284000204,0.25573061043285217,647165.3870643101,Relegated,880639.4719755661,N,756006.1632990227,0.1003219631047786,0.23131734242752588,2.6267307417637284,0.01942729102595995,221.06530794791882,0.0,0.6147026616537045,Unknown,Y,N,200.29768729640398,0.0,96.0729066982125,Unknown,175.16548136545097,107.77401311318222,67.39146825226874,800229.2731011047,2679905.0935889473,1502757.419199995,697313.8446992458,653944.3050056825,1
468,SATPURA TPS7,SATPURA TPS,Madhya Pradesh,WR,STATE SECTOR, 35-40 years,39.6714579055441,210.0,2.00125908544909,0.397075215366883,0.55,0.25,9.108223773122162,698145.3522098138,15.409902179158108,2.772,Contracted,0.0,0.0,3344.7031989712523,3395.255728537163,0.25712296393429307,563249.1173724057,Relegated,924671.4455743444,N,698145.3522098139,0.1003219631047786,0.2007702401335266,2.612990698215146,0.04288815140114732,190.86840518739132,0.0,0.6147026616537045,Unknown,Y,N,174.32560182675957,0.0,83.38579522704543,Unknown,152.45222433906002,93.79923428390913,58.65299005515089,696465.603351202,2326004.5421950547,1304307.600757389,587864.4730870104,567586.3027480455,1
469,SATPURA TPS8,SATPURA TPS,Madhya Pradesh,WR,STATE SECTOR, 35-40 years,37.3388090349076,210.0,2.50290327453784,0.49660779256703175,0.55,0.25,10.41916372650358,798628.8996364994,15.336015526180697,2.772,Contracted,0.0,0.0,3326.880508967146,3344.530435048911,0.2585004173374995,693911.2547379186,Relegated,924671.4455743444,N,798628.8996364996,0.1003219631047786,0.2510961699630147,2.590519257069972,0.015103874385123315,236.65939829149244,0.0,0.6147026616537045,Unknown,Y,N,214.7655333413858,0.0,104.28763643907666,Unknown,187.81798500140266,115.55871522541358,72.25926977598911,858031.208211727,2909050.820845351,1631250.9403087527,691990.7121893221,709859.9207169211,1
470,SATPURA TPS9,SATPURA TPS,Madhya Pradesh,WR,STATE SECTOR, 35-40 years,36.2546201232032,210.0,1.54746868089764,0.30703743668603967,0.55,0.25,7.747272810246336,593828.4609053817,15.30167384240246,2.772,Contracted,0.0,0.0,3318.596723472279,3398.9131495820507,0.2591456786289399,436000.15957462986,Relegated,924671.4455743444,N,593828.4609053817,0.1003219631047786,0.15524509591081345,2.5880656085129035,0.06879571563490708,146.18069227479336,0.0,0.6147026616537045,Unknown,Y,N,134.94204938834793,0.0,64.47786170406833,Unknown,118.01029436037224,72.60815836968774,45.402135990684485,539120.4439271113,1798577.3090767888,1008552.6542286109,415413.8429221906,438884.7169240897,1
471,SHIRPUR TPP1,SHIRPUR TPP,Maharashtra,WR,PVT SECTOR, 0-5 years,2.60369609856262,150.0,0.00906666666666666,0.002518518518518517,0.85,0.15,1.8961493276256747,103814.17568750567,13.68741342392197,3.06,Not contracted,0.28,29067.969192501594,3080.9863393778232,3361.1393096889346,0.27913139016827615,2595.224068019266,Relegated,0.0,N,0.0,0.08852050763410803,0.0008025859358825789,2.793848308106383,0.22229244782448337,0.9245775334293385,0.0,0.8559104240394867,Feasibility study under progress,N,N,0.958437010112059,0.0,0.37777777777777755,Feasability study under prog,0.952040321924866,0.6817015340598078,0.2703387878650581,3123.6187984709145,14672.972826131998,5909.141066666663,174.79688104038263,2268.9457545212294,1
472,SIKKA REP. TPS3,SIKKA REP. TPS,Gujarat,WR,STATE SECTOR, 5-10 years,5.1772758384668,250.0,3.90736302676296,0.65122717112716,0.85,0.15,11.37230666222695,1037722.9829282092,14.137892662183434,5.1,Contracted,0.9999135685093037,1037633.290983865,3170.3841861394176,3236.092758707307,0.27126050015005393,1112114.471503644,Relegated,1037500.0,N,1037722.9829282092,0.09489972229661067,0.370807666151849,3.5228859494509535,0.041348118146514685,502.42959218313945,0.0,1.260480230283839,Bidding Under Progress,N,N,581.726548445959,0.0,162.80679278179,Bid opened,581.7462966343048,581.712255706873,0.034040927431809496,1296070.3926461989,9312407.01806853,2546598.454833085,149789.3045431376,1048289.5877485881,1
473,SIKKA REP. TPS4,SIKKA REP. TPS,Gujarat,WR,STATE SECTOR, 0-5 years,4.67351129363449,250.0,3.65628102047162,0.6093801700786033,0.85,0.15,10.774120040580504,983138.4537029711,14.121935920225871,5.1,Contracted,0.9999135685093037,983053.4795808567,3166.5351544953382,3246.07714041625,0.2715902265538123,1043862.2017865337,Relegated,1037500.0,N,983138.4537029711,0.09489972229661067,0.346980053481125,3.5201792240039094,0.05009149038793431,469.7829037165163,0.0,1.260480230283839,Bidding Under Progress,N,N,546.0250462143994,0.0,152.34504251965083,Bid opened,546.0435824243813,546.0116306439033,0.031951780477939624,1216528.4495477993,8714003.997544672,2382957.3892657454,126525.6572677675,980927.8783134936,1
474,SIMHAPURI TPS2,SIMHAPURI TPS,Andhra Pradesh,SR,PVT SECTOR, 5-10 years,7.84120465434633,150.0,0.0213870967741935,0.005940860215053749,0.85,0.15,2.109663477856527,115504.07541264486,13.853311507426419,3.06,Not contracted,1.0,115504.07541264486,3283.331749286106,3562.3533919957827,0.2619290603780716,6488.279236945626,Relegated,0.0,N,0.0,0.10923025650701258,0.002336118066585457,3.604893278055406,0.17158439130016806,2.814084351041987,0.0,1.2224735304310752,Unknown,N,N,3.394018868846257,0.0,0.8911290322580624,Unknown,3.399547889365675,3.399547889365675,0.0,7809.310665695252,49434.87578188852,13938.901306451582,1241.7391132012942,6604.308563432018,1
475,SIMHAPURI TPS3,SIMHAPURI TPS,Andhra Pradesh,SR,PVT SECTOR, 5-10 years,6.25325119780971,150.0,0.076618106139438,0.021282807260954998,0.85,0.15,2.2728221639544675,124437.01347650708,13.803013081690622,3.06,Not contracted,1.0,124437.01347650708,3271.19893214716,3545.148969011537,0.26290055048272787,23131.649322343314,Relegated,0.0,N,0.0,0.10923025650701258,0.008369015386692328,3.5913718233305953,0.16909987688766343,10.043489925433764,0.0,1.2224735304310752,Unknown,N,N,12.100165760517788,0.0,3.1924210891432496,Unknown,12.119877514448318,12.119877514448318,0.0,27841.316498754117,177097.742607914,49935.352658688804,3547.586758716562,23659.574734856225,1
476,SINGRAULI STPS1,SINGRAULI STPS,Uttar Pradesh,NR,CENTRAL SECTOR, 35-40 years,38.2532511978097,200.0,3.92120449441178,0.8169176030024541,0.55,0.25,14.956774167544665,1091844.5142307605,15.417059481690622,2.64,Contracted,0.0,0.0,3343.1247611471595,3254.8894888215145,0.2572443631164096,1046945.0639366343,Relegated,889927.6613812599,Pithead plant,1091844.5142307605,0.07690693382449007,0.3015678145640198,2.1357536276009736,0.09158479484919463,305.67752540793987,0.0,0.4072903427283718,Bid Awarded,N,Y,324.02949728838837,0.0,163.3835206004908,Bid Awarded,189.73730021188223,177.34170610892707,12.395594102955132,1308216.4474690098,3019713.5843530535,2555619.541403664,1110666.2665604372,852545.4807563247,1
477,SINGRAULI STPS2,SINGRAULI STPS,Uttar Pradesh,NR,CENTRAL SECTOR, 35-40 years,37.5058179329226,200.0,4.15034915426311,0.8646560738048146,0.55,0.25,15.59729888469385,1138602.818582651,15.393384533025323,2.64,Contracted,0.0,0.0,3337.413969631759,3233.3977337268125,0.2576845449277274,1100808.8630463043,Relegated,889927.6613812599,Pithead plant,1138602.818582651,0.07690693382449007,0.3191906277554413,2.12801635309391,0.10835737407299349,322.3683968032302,0.0,0.4072903427283718,Bid Awarded,N,Y,340.7003431128312,0.0,172.93121476096292,Bid Awarded,199.49900803616455,186.4656786655192,13.033329370645355,1375522.2788308566,3196177.536468058,2704963.0840214794,1152601.0541389212,902365.9490522539,1
478,SINGRAULI STPS3,SINGRAULI STPS,Uttar Pradesh,NR,CENTRAL SECTOR, 35-40 years,37.1772758384668,200.0,3.95443519519042,0.8238406656646708,0.55,0.25,15.0190152957757,1096388.116591626,15.382977962183435,2.64,Contracted,0.0,0.0,3334.9037316030117,3244.3798941454424,0.25787850841098126,1052408.4299893146,Relegated,889927.6613812599,Pithead plant,1096388.116591626,0.07690693382449007,0.3041234858697441,2.1267093345984214,0.09435982310684547,306.96259985767387,0.0,0.4072903427283718,Bid Awarded,N,Y,325.7204090816929,0.0,164.76813313293417,Bid Awarded,190.7274231520555,178.26714402372735,12.460279128328144,1315043.229097633,3045304.496202165,2577277.4346365877,1088573.515549489,859770.4759871447,1
479,SINGRAULI STPS4,SINGRAULI STPS,Uttar Pradesh,NR,CENTRAL SECTOR, 35-40 years,36.5065023956194,200.0,4.12994990289033,0.8604062297688188,0.55,0.25,15.50651621002375,1131975.6833317338,15.361731213381244,2.64,Contracted,0.0,0.0,3329.778662294319,3227.167302432165,0.25827542525227,1093287.589759933,Relegated,889927.6613812599,Pithead plant,1131975.6833317338,0.07690693382449007,0.3176217838800458,2.1199783019902467,0.10729916107425908,319.57225265884927,0.0,0.4072903427283718,Bid Awarded,N,Y,338.3725090306993,0.0,172.08124595376376,Bid Awarded,198.13593165644897,185.19165247000782,12.944279186441134,1366124.0269472834,3180468.104182952,2691668.0045344043,1116376.6576921456,897930.7583873803,1
480,SINGRAULI STPS5,SINGRAULI STPS,Uttar Pradesh,NR,CENTRAL SECTOR, 35-40 years,36.2546201232032,200.0,3.80614219150025,0.7929462898958853,0.55,0.25,14.559947457610882,1062876.1644055943,15.35375284240246,2.64,Contracted,0.0,0.0,3327.854146472279,3247.5430998858483,0.25842478730975954,1013930.2646424592,Relegated,889927.6613812599,Pithead plant,1062876.1644055943,0.07690693382449007,0.2927187256483093,2.1202017589431437,0.08397120670735042,294.5473119760387,0.0,0.4072903427283718,Bid Awarded,N,Y,313.81141690684115,0.0,158.58925797917706,Bid Awarded,183.75404559720354,171.74933929298575,12.004706304217784,1266962.6081470815,2931104.280848464,2480628.433386043,1021748.7268060538,827528.7170316989,1
481,SOUTHERN REPL. TPS1,SOUTHERN REPL. TPS,West Bengal,ER,PVT SECTOR, 25-30 years,29.0924024640657,68.0,0.357771684234687,0.21922284573203862,0.65,0.25,6.148389517572854,152603.02782615824,14.924581298049281,1.0608,Contracted,0.0,0.0,3362.2718210455855,3504.6743418645306,0.2557794389546294,86033.65225203146,Relegated,361732.10193203646,N,152603.02782615824,0.09238389772052231,0.033052342683636333,2.8919953588595613,0.1091571994483195,37.76560283734004,0.0,0.7644253053762622,Feasibility Study completed,N,Y,26.627415372003735,0.0,14.907153509778626,Feasibility Study completed,34.984973910567284,26.701223703480437,8.283750207086852,128522.00730325405,517110.277202038,233175.36968400975,77069.27789744186,93440.427069718,1
482,SOUTHERN REPL. TPS2,SOUTHERN REPL. TPS,West Bengal,ER,PVT SECTOR, 25-30 years,29.7577002053388,68.0,0.497466578396545,0.30482020735082416,0.65,0.25,7.360404594938329,182685.24204636933,14.945654604004107,1.0608,Contracted,0.0,0.0,3367.355053053799,3481.461551325588,0.2553933239739837,118833.86897789569,Relegated,361732.10193203646,N,182685.24204636933,0.09238389772052231,0.04595790149796461,2.8945422449545757,0.0873902103484894,52.55773797169595,0.0,0.7644253053762622,Feasibility Study completed,N,Y,36.77908244865872,0.0,20.727774099856042,Feasibility Study completed,48.32294918393732,36.88103010940064,11.441919074536687,177520.85349009943,719020.2343812151,324220.60893718863,109612.22921139987,129925.00968241185,1
483,SURATGARH TPS1,SURATGARH TPS,Rajasthan,NR,STATE SECTOR, 20-25 years,22.0095824777549,250.0,3.5111649163974,0.5851941527329,0.7,0.25,10.957823080201544,999901.3560683909,14.642146274982885,4.2,Contracted,0.0,0.0,3123.141614275838,3161.09312097394,0.2753637542623593,881317.8890489353,Relegated,1149181.9755495149,N,999901.3560683909,0.09919673916657173,0.34829611038269054,3.329019272113999,0.02527231419145572,426.63885211039815,0.0,1.0896718704015593,Tender specification made,N,N,272.7678866606455,0.0,146.298538183225,Tender specification made,441.4455287529626,158.46759536958797,282.97793338337465,1137659.7245424583,7234176.766735645,2288378.911690049,572214.3830035069,984648.4290807231,1
484,SURATGARH TPS2,SURATGARH TPS,Rajasthan,NR,STATE SECTOR, 20-25 years,20.1752224503764,250.0,2.54467861166785,0.42411310194464164,0.7,0.25,8.658550742402054,790092.7552441874,14.584042921115671,4.2,Contracted,0.0,0.0,3109.1261186153315,3200.326381569769,0.2766050546650087,646652.9730244869,Relegated,1149181.9755495149,N,790092.7552441875,0.09919673916657173,0.25242382050436957,3.3194581625023476,0.06090615598556583,308.31382787827846,0.0,1.0896718704015593,Tender specification made,N,N,200.1390951510787,0.0,106.02827548616041,Tender specification made,323.903630169726,116.27307575064509,207.63055441908088,834739.7145875378,5242890.9862270765,1658477.7447435455,380143.0097645905,713613.247213955,1
485,SURATGARH TPS3,SURATGARH TPS,Rajasthan,NR,STATE SECTOR, 15-20 years,18.5900068446269,250.0,2.68619694475342,0.4476994907922367,0.75,0.25,8.936503542043184,815455.9482114405,14.533831216803556,4.5,Contracted,0.0,0.0,3080.485660126625,3180.417502216046,0.2791767581104887,678369.0932182145,Relegated,1149181.9755495149,N,815455.9482114406,0.09919673916657173,0.2664619776787469,3.305679773415819,0.0670155230821769,324.10930213042036,0.0,1.0896718704015593,Tender specification made,N,N,209.95523435103738,0.0,111.92487269805918,Tender specification made,339.7899971922103,121.97587307724484,217.81412411496547,875680.8471930374,5534466.193217131,1750711.398462901,369754.2188466168,753299.7352248353,1
486,SURATGARH TPS4,SURATGARH TPS,Rajasthan,NR,STATE SECTOR, 15-20 years,18.17659137577,250.0,3.03171222292847,0.5052853704880783,0.75,0.25,9.724618227039294,887371.4132173355,14.520736281827514,4.5,Contracted,0.0,0.0,3077.3269439404517,3158.222552675763,0.27946331854449896,760282.1123152404,Relegated,1149181.9755495149,N,887371.4132173356,0.09919673916657173,0.3007359666059428,3.3003436562487884,0.05433730346819615,365.2077653917569,0.0,1.0896718704015593,Tender specification made,N,N,235.30731376156692,0.0,126.32134262201957,Tender specification made,380.81961485498124,136.70445095710232,244.11516389787886,981419.2463567351,6246343.492472775,1975898.7351641816,408033.815287829,850193.809977531,1
487,SURATGARH TPS5,SURATGARH TPS,Rajasthan,NR,STATE SECTOR, 15-20 years,16.9253935660506,250.0,2.83154932941363,0.47192488823560497,0.75,0.25,9.220832138693094,841400.932655745,14.481104591204652,4.5,Contracted,0.0,0.0,3067.7671207809717,3159.690744167062,0.28033418644276586,710416.0710242862,Relegated,1149181.9755495149,N,841400.9326557448,0.09919673916657173,0.280880460267125,3.2912296516945796,0.06191576552498024,340.1536876318745,0.0,1.0896718704015593,Tender specification made,N,N,219.87377398201656,0.0,117.98122205890124,Tender specification made,355.8420883142939,127.73816109487612,228.10392721941778,917049.0712995714,5833940.83173038,1845443.8703746924,354861.30522550043,794061.4199154141,1
488,SURATGARH TPS6,SURATGARH TPS,Rajasthan,NR,STATE SECTOR, 10-15 years,10.757015742642,250.0,2.380507619321,0.3967512698868333,0.8,0.15,8.008445366964663,730770.6397355255,14.314630923648185,4.8,Contracted,0.0,0.0,3004.108841791239,3137.4112584032246,0.2862745810125887,593041.5114913309,Relegated,1149181.9755495149,N,730770.6397355257,0.09919673916657173,0.23613859339782187,3.2432722508103575,0.09111437818015297,281.8031521174045,0.0,1.0896718704015593,Tender specification made,N,N,183.54634780656693,0.0,99.18781747170833,Tender specification made,297.05005068632,106.63333111482882,190.41671957149117,765534.719071167,4904643.70736497,1551480.3675929364,189608.200940927,667574.193633752,1
489,SVPL TPP1,SVPL TPP,Chhattisgarh,WR,PVT SECTOR, 5-10 years,8.42436687200547,63.0,0.307181819305401,0.2031625789056885,0.85,0.15,5.325227379759289,122453.60359756486,14.324870470670772,1.2852000000000001,Not contracted,0.28,34287.009007318164,3205.9989698871323,3419.8247923831836,0.2682471229958868,89462.30063507776,Relegated,0.0,N,0.0,0.12897083607149668,0.039617496061780985,2.67380947935452,0.17728091795110423,29.97911660256142,0.0,0.6782734077859571,Unknown,N,N,33.039143322939296,0.0,12.799242471058376,Unknown,26.007404934326,23.505657872434323,2.5017470618916735,107677.07014657313,393951.2175560321,200203.75405046964,19161.456488107127,112000.40453648155,1
490,TALCHER (OLD) TPS1,TALCHER (OLD) TPS,Odisha,ER,CENTRAL SECTOR, 45+ years,49.3388090349076,60.0,1.33030052792344,0.9238198110579443,0.55,0.25,17.524377703373197,383783.87170387304,16.497300526180698,0.7920000000000001,Contracted,0.0,0.0,3557.4282979671457,3433.8542344419475,0.241747669374373,415586.96327802795,Relegated,240720.91102282627,Pithead plant,383783.87170387304,0.10471132406131005,0.13929752967832315,2.6153464734627114,0.10474429935731744,126.99068299378055,0.0,0.5216850051771388,NIT issued,Y,N,128.62416513454963,0.0,55.42918866347666,NIT issued,86.98269061145285,71.32592471731309,15.65676589413976,468225.9553412518,1312200.7017387932,867014.7221206705,485997.6429229382,393800.2454919254,1
491,TALCHER (OLD) TPS2,TALCHER (OLD) TPS,Odisha,ER,CENTRAL SECTOR, 45+ years,48.9253935660506,60.0,1.38071961262072,0.9588330643199444,0.55,0.25,17.998432665007336,394165.6753636607,16.484205591204653,0.7920000000000001,Contracted,0.0,0.0,3554.2695817809713,3419.12114510905,0.24196251303174132,429487.25353328674,Relegated,240720.91102282627,Pithead plant,394165.6753636607,0.10471132406131005,0.1445769787949347,2.6107751969669377,0.11475558927593708,131.57332092875305,0.0,0.5216850051771388,NIT issued,Y,N,132.92630496855224,0.0,57.52998385919666,NIT issued,89.89203270713763,73.71158919647556,16.18044351066206,483886.8813552737,1361933.7935718633,899875.0328480722,500190.6384706022,408725.4804403473,1
492,TALCHER (OLD) TPS3,TALCHER (OLD) TPS,Odisha,ER,CENTRAL SECTOR, 45+ years,48.3394934976043,60.0,1.3068052492187,0.9075036452907638,0.55,0.25,17.2657126745606,378119.1075728772,16.465647206536616,0.7920000000000001,Contracted,0.0,0.0,3549.792990629705,3431.612581601563,0.2422676483586844,407980.5116119554,Relegated,240720.91102282627,Pithead plant,378119.10757287714,0.10471132406131005,0.13683730793596033,2.6077172721506097,0.1004655773614274,124.38391961995103,0.0,0.5216850051771388,NIT issued,Y,N,126.2699683439002,0.0,54.45021871744583,NIT issued,85.39065406944437,70.02045258550991,15.370201483934443,459656.0568294903,1289025.0955078958,851701.8269441677,467744.51483690715,386845.090376509,1
